Date,humidity,precipitation,pressure,temperature,wind-speed,co,so2,pm25,pm10,o3,no2,aqi_co,aqi_so2,aqi_pm25,aqi_pm10,aqi_o3_1,aqi_no2,AQI_total
2022-09-27,74.0,,1013.5,23.3,1.5,0.34,0.0015,38.0,15.0,0.028100000000000003,0.0121,4,2,95,14,0,0,95
2022-09-28,61.5,99.0,1009.3,23.0,1.7,0.34,0.0015,38.0,12.0,0.032,0.008400000000000001,4,2,95,11,0,0,95
2022-09-29,68.0,99.0,1012.1,23.0,1.0,0.45,0.0029,46.0,16.0,0.024100000000000003,0.0149,5,4,112,15,0,0,112
2022-09-30,70.0,99.0,1014.6,23.6,1.5,0.34,0.0015,50.0,16.0,0.0304,0.013000000000000001,4,2,120,15,0,0,120
2022-10-01,66.5,99.0,1015.7,23.7,1.8,0.34,0.0015,42.0,13.0,0.0289,0.008400000000000001,4,2,104,12,0,0,104
2022-10-02,65.4,,1019.4,23.0,1.5,0.34,0.0015,46.0,14.0,0.0312,0.006500000000000001,4,2,112,13,0,0,112
2022-10-03,72.0,,1020.1,24.0,1.3,0.34,0.0015,53.0,19.0,0.0296,0.0112,4,2,126,18,0,0,126
2022-10-04,69.0,99.0,1009.8,26.0,2.4,0.34,0.0015,42.0,16.0,0.0289,0.008400000000000001,4,2,104,15,0,0,104
2022-10-05,84.0,1.2,1011.0,21.1,1.9,0.34,0.0015,30.0,11.0,0.016800000000000002,0.010199999999999999,4,2,80,10,0,0,80
2022-10-06,89.5,0.5,1019.1,13.8,2.0,0.34,0.0015,13.0,6.0,0.0176,0.009300000000000001,4,2,42,6,0,0,42
2022-10-07,93.0,2.1,1014.0,12.9,2.4,0.22999999999999998,0.0015,17.0,6.0,0.0152,0.009300000000000001,3,2,54,6,0,0,54
2022-10-08,79.9,0.2,1017.0,17.2,1.0,0.34,0.0015,17.0,7.0,0.0152,0.013000000000000001,4,2,54,6,0,0,54
2022-10-09,78.7,0.4,1022.0,17.0,1.6,0.34,0.0015,21.0,8.0,0.02,0.006500000000000001,4,2,62,7,0,0,62
2022-10-10,93.0,99.0,1007.7,17.7,1.1,0.34,0.0015,30.0,11.0,0.0152,0.009300000000000001,4,2,80,10,0,0,80
2022-10-11,64.0,,1010.0,22.0,1.5,0.34,0.0015,30.0,10.0,0.0256,0.0112,4,2,80,9,0,0,80
2022-10-12,63.2,99.0,1021.9,19.0,1.6,0.34,0.0015,25.0,10.0,0.0184,0.0112,4,2,70,9,0,0,70
2022-10-13,87.9,0.5,1022.5,16.0,2.0,0.34,0.0015,34.0,12.0,0.016,0.0121,4,2,87,11,0,0,87
2022-10-14,89.8,0.8,1017.4,18.3,1.7,0.34,0.0015,21.0,9.0,0.0184,0.0121,4,2,62,8,0,0,62
2022-10-15,76.0,99.0,1016.0,20.5,1.5,0.34,0.0015,30.0,11.0,0.02,0.009300000000000001,4,2,80,10,0,0,80
2022-10-16,77.0,,1016.8,21.0,1.0,0.34,0.0015,38.0,14.0,0.0176,0.0112,4,2,95,13,0,0,95
2022-10-17,90.0,99.0,1008.5,20.5,0.8,0.45,0.0015,55.0,21.0,0.0073,0.020399999999999998,5,2,130,19,0,0,130
2022-10-18,82.0,0.4,1010.5,17.0,1.8,0.34,0.0015,25.0,10.0,0.020800000000000003,0.009300000000000001,4,2,70,9,0,0,70
2022-10-19,62.0,0.3,1018.4,15.5,1.4,0.34,0.0015,21.0,8.0,0.0184,0.0121,4,2,62,7,0,0,62
2022-10-20,53.0,,1023.8,16.0,1.2,0.34,0.0015,25.0,9.0,0.0152,0.0167,4,2,70,8,0,0,70
2022-10-21,64.0,,1023.3,17.7,1.3,0.45,0.0015,38.0,12.0,0.0176,0.0176,5,2,95,11,0,0,95
2022-10-22,70.6,,1016.9,17.2,0.8,0.5599999999999999,0.0015,59.0,20.0,0.0136,0.0213,6,2,137,19,0,0,137
2022-10-23,67.2,,1008.4,19.0,1.0,0.45,0.0015,57.0,18.0,0.024800000000000003,0.0121,5,2,133,17,0,0,133
2022-10-24,74.6,99.0,1012.0,14.0,2.0,0.34,0.0015,21.0,7.0,0.020800000000000003,0.009300000000000001,4,2,62,6,0,0,62
2022-10-25,55.0,99.0,1017.0,13.0,2.5,0.34,0.0015,21.0,7.0,0.0176,0.008400000000000001,4,2,62,6,0,0,62
2022-10-26,55.6,0.4,1023.7,14.0,2.2,0.34,0.0015,21.0,7.0,0.020800000000000003,0.0075,4,2,62,6,0,0,62
2022-10-27,62.0,,1024.5,13.6,1.0,0.45,0.0015,38.0,11.0,0.0121,0.018600000000000002,5,2,95,10,0,0,95
2022-10-28,69.3,,1022.0,14.0,1.1,0.45,0.0015,55.0,17.0,0.0088,0.0195,5,2,130,16,0,0,130
2022-10-29,54.0,,1019.4,16.0,1.7,0.34,0.0015,34.0,10.0,0.0224,0.0112,4,2,87,9,0,0,87
2022-10-30,53.0,,1020.3,15.0,1.1,0.45,0.0015,30.0,9.0,0.0224,0.008400000000000001,5,2,80,8,0,0,80
2022-10-31,60.0,,1024.4,15.1,1.5,0.34,0.0015,25.0,9.0,0.0184,0.013900000000000001,4,2,70,8,0,0,70
2022-11-01,67.5,99.0,1020.8,15.0,1.6,0.34,0.0015,34.0,10.0,0.0176,0.013900000000000001,4,2,87,9,0,0,87
2022-11-02,69.0,99.0,1015.3,17.4,1.1,0.34,0.0029,30.0,10.0,0.0145,0.0167,4,4,80,9,0,0,80
2022-11-03,68.5,,1010.5,18.1,1.2,0.45,0.0015,50.0,15.0,0.020800000000000003,0.0158,5,2,120,14,0,0,120
2022-11-04,68.5,99.0,1009.1,16.4,1.6,0.45,0.0015,42.0,13.0,0.020800000000000003,0.0149,5,2,104,12,0,0,104
2022-11-05,54.0,99.0,1016.7,14.8,1.1,0.34,0.0015,25.0,8.0,0.020800000000000003,0.0112,4,2,70,7,0,0,70
2022-11-06,58.0,,1020.0,14.1,1.2,0.34,0.0015,34.0,10.0,0.020800000000000003,0.008400000000000001,4,2,87,9,0,0,87
2022-11-07,66.0,,1019.8,14.8,1.1,0.45,0.0029,46.0,13.0,0.0112,0.0195,5,4,112,12,0,0,112
2022-11-08,49.2,,1016.5,16.0,1.5,0.45,0.0015,38.0,11.0,0.0224,0.0167,5,2,95,10,0,0,95
2022-11-09,55.0,,1023.3,15.5,1.1,0.45,0.0029,42.0,12.0,0.0233,0.018600000000000002,5,4,104,11,0,0,104
2022-11-10,61.5,,1021.3,15.2,1.0,0.45,0.0015,61.0,20.0,0.0176,0.0232,5,2,141,19,0,0,141
2022-11-11,65.0,,1024.1,16.1,1.3,0.45,0.0015,57.0,19.0,0.02,0.0195,5,2,133,18,0,0,133
2022-11-12,72.0,,1022.2,17.4,1.1,0.45,0.0015,59.0,20.0,0.0152,0.0195,5,2,137,19,0,0,137
2022-11-13,78.0,99.0,1007.8,18.0,1.3,0.5599999999999999,0.0015,57.0,20.0,0.0184,0.013000000000000001,6,2,133,19,0,0,133
2022-11-14,51.0,99.0,1009.2,16.1,2.5,0.34,0.0015,13.0,5.0,0.024100000000000003,0.0075,4,2,42,5,0,0,42
2022-11-15,87.5,0.1,1009.9,12.0,1.3,0.34,0.0015,21.0,7.0,0.0128,0.013900000000000001,4,2,62,6,0,0,62
2022-11-16,58.0,,1012.2,13.0,1.3,0.45,0.0015,25.0,9.0,0.0121,0.0176,5,2,70,8,0,0,70
2022-11-17,59.0,,1020.1,13.0,1.2,0.45,0.0015,30.0,10.0,0.0136,0.018600000000000002,5,2,80,9,0,0,80
2022-11-18,65.0,,1023.0,13.7,1.1,0.45,0.0015,46.0,13.0,0.010400000000000001,0.020399999999999998,5,2,112,12,0,0,112
2022-11-19,58.0,,1022.0,14.1,1.3,0.45,0.0015,50.0,15.0,0.0224,0.0158,5,2,120,14,0,0,120
2022-11-20,71.0,0.7,1022.7,12.0,1.6,0.34,0.0015,57.0,18.0,0.016800000000000002,0.0112,4,2,133,17,0,0,133
2022-11-21,90.1,99.0,1016.2,13.3,1.5,0.34,0.0015,25.0,9.0,0.0184,0.0158,4,2,70,8,0,0,70
2022-11-22,65.1,99.0,1017.0,16.6,1.2,0.45,0.0015,34.0,11.0,0.0216,0.0158,5,2,87,10,0,0,87
2022-11-23,93.0,3.7,1014.4,12.0,2.0,0.34,0.0015,30.0,10.0,0.0176,0.009300000000000001,4,2,80,9,0,0,80
2022-11-24,55.5,99.5,1007.2,16.0,1.9,0.34,0.0015,13.0,4.0,0.02,0.0112,4,2,42,4,0,0,42
2022-11-25,59.0,99.5,1019.0,14.6,1.2,0.34,0.0015,25.0,8.0,0.0176,0.0167,4,2,70,7,0,0,70
2022-11-26,77.5,0.3,1011.8,13.0,1.0,0.5599999999999999,0.0015,55.0,17.0,0.0048,0.026000000000000002,6,2,130,16,0,0,130
2022-11-27,51.2,,1013.5,14.2,1.9,0.34,0.0015,25.0,8.0,0.0256,0.008400000000000001,4,2,70,7,0,0,70
2022-11-28,61.0,99.0,1024.8,12.7,1.2,0.45,0.0015,46.0,14.0,0.0088,0.020399999999999998,5,2,112,13,0,0,112
2022-11-29,76.0,99.0,1013.0,18.3,2.0,0.45,0.0015,50.0,20.0,0.0224,0.0195,5,2,120,19,0,0,120
2022-11-30,79.5,3.4,1006.8,17.2,1.4,0.34,0.0015,25.0,9.0,0.0145,0.013900000000000001,4,2,70,8,0,0,70
2022-12-01,72.1,99.0,1015.5,10.1,1.6,0.34,0.0015,17.0,5.0,0.0152,0.0121,4,2,54,5,0,0,54
2022-12-02,55.0,,1017.9,10.0,2.0,0.34,0.0015,17.0,6.0,0.016,0.0112,4,2,54,6,0,0,54
2022-12-03,61.0,,1021.7,8.3,1.3,0.45,0.0015,25.0,7.0,0.0128,0.0149,5,2,70,6,0,0,70
2022-12-04,57.0,,1015.5,11.0,1.0,0.45,0.0015,42.0,12.0,0.0176,0.0149,5,2,104,11,0,0,104
2022-12-05,67.0,99.0,1018.1,8.0,1.6,0.34,0.0015,21.0,7.0,0.0121,0.0158,4,2,62,6,0,0,62
2022-12-06,91.0,2.4,1012.5,6.6,1.4,0.34,0.0015,21.0,6.0,0.0112,0.0167,4,2,62,6,0,0,62
2022-12-07,66.0,,1014.0,9.4,0.8,0.67,0.0015,38.0,11.0,0.004,0.0251,8,2,95,10,0,0,95
2022-12-08,58.0,,1016.0,10.0,0.8,0.5599999999999999,0.0015,38.0,10.0,0.0064,0.0269,6,2,95,9,0,0,95
2022-12-09,63.0,,1018.9,9.5,1.0,0.45,0.0015,38.0,10.0,0.0073,0.0269,5,2,95,9,0,0,95
2022-12-10,64.0,,1014.7,10.5,1.0,0.45,0.0015,50.0,13.0,0.0064,0.0223,5,2,120,12,0,0,120
2022-12-11,69.0,99.0,1010.3,9.7,1.5,0.45,0.0015,50.0,14.0,0.0192,0.013000000000000001,5,2,120,13,0,0,120
2022-12-12,57.0,99.0,1018.4,9.0,1.6,0.34,0.0015,30.0,9.0,0.0233,0.013000000000000001,4,2,80,8,0,0,80
2022-12-13,80.0,0.3,1008.4,7.7,1.1,0.45,0.0015,46.0,12.0,0.0064,0.0269,5,2,112,11,0,0,112
2022-12-14,47.0,,1005.0,9.5,1.9,0.45,0.0015,34.0,10.0,0.0224,0.0158,5,2,87,9,0,0,87
2022-12-15,43.5,,1012.6,7.2,1.0,0.45,0.0015,21.0,6.0,0.0145,0.0213,5,2,62,6,0,0,62
2022-12-16,48.7,,1015.3,8.3,1.0,0.45,0.0015,25.0,8.0,0.0136,0.0232,5,2,70,7,0,0,70
2022-12-17,57.0,99.0,1013.0,7.0,1.1,0.45,0.0015,38.0,10.0,0.0112,0.0195,5,2,95,9,0,0,95
2022-12-18,46.0,0.6,1003.1,6.6,1.6,0.34,0.0015,21.0,6.0,0.020800000000000003,0.010199999999999999,4,2,62,6,0,0,62
2022-12-19,36.0,,1012.5,5.5,1.2,0.45,0.0015,17.0,6.0,0.016800000000000002,0.0176,5,2,54,6,0,0,54
2022-12-20,46.0,,1019.3,6.0,1.0,0.5599999999999999,0.0029,34.0,10.0,0.0064,0.0325,6,4,87,9,0,0,87
2022-12-21,57.0,,1015.9,6.8,1.1,0.45,0.0015,42.0,10.0,0.0056,0.0297,5,2,104,9,0,0,104
2022-12-22,84.0,0.6,991.6,7.2,1.5,0.45,0.0015,42.0,10.0,0.0096,0.0223,5,2,104,9,0,0,104
2022-12-23,25.1,,993.1,6.0,3.1,0.34,0.0015,17.0,5.0,0.0256,0.008400000000000001,4,2,54,5,0,0,54
2022-12-24,36.0,,996.2,6.3,2.0,0.34,0.0015,17.0,6.0,0.0233,0.010199999999999999,4,2,54,6,0,0,54
2022-12-25,46.3,,1003.7,6.3,2.0,0.34,0.0015,13.0,4.0,0.0233,0.008400000000000001,4,2,42,4,0,0,42
2022-12-26,44.0,,1011.0,6.0,2.1,0.34,0.0015,13.0,4.0,0.0233,0.010199999999999999,4,2,42,4,0,0,42
2022-12-27,46.0,,1019.5,7.0,1.7,0.34,0.0015,17.0,5.0,0.0192,0.0149,4,2,54,5,0,0,54
2022-12-28,57.0,,1019.3,6.6,0.9,0.45,0.0015,38.0,10.0,0.0073,0.026000000000000002,5,2,95,9,0,0,95
2022-12-29,45.0,,1017.3,8.0,1.0,0.5599999999999999,0.0015,34.0,10.0,0.0224,0.0195,6,2,87,9,0,0,87
2022-12-30,48.0,,1021.7,7.0,1.0,0.34,0.0015,21.0,6.0,0.02,0.0112,4,2,62,6,0,0,62
2022-12-31,57.0,,1021.1,6.0,0.9,0.45,0.0015,25.0,7.0,0.016,0.013900000000000001,5,2,70,6,0,0,70
2023-01-01,60.0,,1016.6,7.0,0.9,0.45,0.0015,42.0,11.0,0.0145,0.0167,5,2,104,10,0,0,104
2023-01-02,47.0,99.0,1017.0,6.0,1.5,0.34,0.0015,13.0,4.0,0.024100000000000003,0.006500000000000001,4,2,42,4,0,0,42
2023-01-03,41.0,,1016.7,6.0,1.3,0.34,0.0015,13.0,4.0,0.0233,0.0075,4,2,42,4,0,0,42
2023-01-04,45.0,,1016.7,5.0,1.6,0.34,0.0015,13.0,4.0,0.0224,0.0075,4,2,42,4,0,0,42
2023-01-05,36.5,,1020.1,5.0,2.2,0.34,0.0015,13.0,4.0,0.0264,0.0075,4,2,42,4,0,0,42
2023-01-06,45.0,,1018.2,6.1,0.9,0.45,0.0015,34.0,9.0,0.0128,0.0251,5,2,87,8,0,0,87
2023-01-07,54.5,99.0,1012.5,6.0,1.0,0.45,0.0015,46.0,11.0,0.0136,0.020399999999999998,5,2,112,10,0,0,112
2023-01-08,55.2,,1017.6,8.0,1.0,0.45,0.0015,57.0,16.0,0.016,0.0195,5,2,133,15,0,0,133
2023-01-09,59.0,,1015.1,8.0,1.0,0.5599999999999999,0.0015,55.0,15.0,0.02,0.018600000000000002,6,2,130,14,0,0,130
2023-01-10,41.0,,1016.0,6.7,3.8,0.34,0.0015,21.0,6.0,0.0264,0.0075,4,2,62,6,0,0,62
2023-01-11,48.0,,1022.9,5.6,1.0,0.45,0.0015,34.0,10.0,0.0136,0.0232,5,2,87,9,0,0,87
2023-01-12,52.0,,1023.0,6.3,0.8,0.5599999999999999,0.0029,57.0,16.0,0.0048,0.0315,6,4,133,15,0,0,133
2023-01-13,57.6,99.0,1020.3,9.7,0.9,0.67,0.0029,68.0,21.0,0.004,0.0362,8,4,152,19,0,0,152
2023-01-14,78.0,0.3,1006.4,9.0,0.8,0.67,0.0015,74.0,23.0,0.0032,0.0315,8,2,156,21,0,0,156
2023-01-15,78.0,0.2,1008.5,10.5,1.2,0.45,0.0015,42.0,12.0,0.0184,0.0121,5,2,104,11,0,0,104
2023-01-16,92.0,0.4,1008.5,6.6,1.5,0.34,0.0015,21.0,6.0,0.0145,0.0149,4,2,62,6,0,0,62
2023-01-17,55.0,99.0,1021.0,5.0,1.2,0.34,0.0015,21.0,6.0,0.0192,0.0167,4,2,62,6,0,0,62
2023-01-18,57.0,99.5,1016.4,7.7,1.3,0.45,0.0015,50.0,12.0,0.0145,0.0195,5,2,120,11,0,0,120
2023-01-19,58.9,99.0,1020.2,7.0,1.2,0.34,0.0015,21.0,7.0,0.0192,0.0158,4,2,62,6,0,0,62
2023-01-20,60.0,99.5,1012.1,8.0,1.2,0.45,0.0015,46.0,12.0,0.0136,0.0213,5,2,112,11,0,0,112
2023-01-21,36.0,,1019.4,6.0,3.3,0.34,0.0015,17.0,5.0,0.0264,0.0056,4,2,54,5,0,0,54
2023-01-22,47.0,,1023.0,5.1,1.1,0.45,0.0029,30.0,8.0,0.0216,0.010199999999999999,5,4,80,7,0,0,80
2023-01-23,73.1,99.0,1017.2,4.4,1.4,0.45,0.0015,55.0,14.0,0.0121,0.020399999999999998,5,2,130,13,0,0,130
2023-01-24,61.0,99.0,999.1,4.4,1.6,0.45,0.0015,65.0,20.0,0.0096,0.0232,5,2,149,19,0,0,149
2023-01-25,27.0,,1013.5,-1.0,2.8,0.34,0.0015,13.0,4.0,0.0272,0.006500000000000001,4,2,42,4,0,0,42
2023-01-26,40.0,,1014.9,4.2,1.1,0.45,0.0015,25.0,7.0,0.0145,0.024100000000000003,5,2,70,6,0,0,70
2023-01-27,54.1,99.0,1007.0,3.8,1.0,0.45,0.0015,38.0,10.0,0.010400000000000001,0.026000000000000002,5,2,95,9,0,0,95
2023-01-28,35.1,99.0,1006.1,3.2,2.4,0.34,0.0015,17.0,5.0,0.0272,0.0075,4,2,54,5,0,0,54
2023-01-29,45.2,,1011.5,4.0,1.3,0.45,0.0015,30.0,9.0,0.0216,0.0121,5,2,80,8,0,0,80
2023-01-30,48.0,,1010.5,4.0,1.7,0.45,0.0015,42.0,11.0,0.0152,0.0195,5,2,104,10,0,0,104
2023-01-31,33.8,,1016.0,5.0,2.3,0.34,0.0015,21.0,6.0,0.0264,0.009300000000000001,4,2,62,6,0,0,62
2023-02-01,43.5,,1011.6,8.3,1.5,0.45,0.0015,42.0,12.0,0.0152,0.020399999999999998,5,2,104,11,0,0,104
2023-02-02,34.1,,1016.2,6.3,3.2,0.34,0.0015,21.0,7.0,0.0296,0.0075,4,2,62,6,0,0,62
2023-02-03,43.0,,1017.9,5.0,1.6,0.45,0.0015,34.0,10.0,0.0224,0.0149,5,2,87,9,0,0,87
2023-02-04,52.0,,1015.3,7.0,1.1,0.5599999999999999,0.0029,61.0,19.0,0.0136,0.0251,6,4,141,18,0,0,141
2023-02-05,54.0,,1020.7,7.0,1.3,0.34,0.0015,30.0,9.0,0.024100000000000003,0.0112,4,2,80,8,0,0,80
2023-02-06,54.0,,1019.0,8.3,1.1,0.45,0.0015,50.0,12.0,0.0145,0.024100000000000003,5,2,120,11,0,0,120
2023-02-07,57.8,,1016.3,10.3,1.6,0.45,0.0015,57.0,17.0,0.028100000000000003,0.0195,5,2,133,16,0,0,133
2023-02-08,69.8,99.0,1014.5,9.0,1.5,0.45,0.0015,63.0,20.0,0.0289,0.013900000000000001,5,2,145,19,0,0,145
2023-02-09,38.1,,1024.2,6.0,3.2,0.34,0.0015,25.0,8.0,0.0296,0.0075,4,2,70,7,0,0,70
2023-02-10,88.0,0.6,1023.4,2.0,1.9,0.34,0.0015,38.0,10.0,0.0176,0.0167,4,2,95,9,0,0,95
2023-02-11,56.8,0.2,1017.4,9.0,2.1,0.34,0.0015,17.0,6.0,0.0289,0.008400000000000001,4,2,54,6,0,0,54
2023-02-12,63.0,,1019.2,11.0,1.3,0.45,0.0015,38.0,11.0,0.0216,0.013900000000000001,5,2,95,10,0,0,95
2023-02-13,85.0,1.1,1007.4,8.0,1.7,0.34,0.0015,42.0,12.0,0.02,0.0149,4,2,104,11,0,0,104
2023-02-14,41.1,99.0,1008.5,5.0,3.0,0.34,0.0015,13.0,4.0,0.0296,0.0075,4,2,42,4,0,0,42
2023-02-15,34.7,,1018.0,3.0,3.7,0.34,0.0015,13.0,4.0,0.0289,0.0056,4,2,42,4,0,0,42
2023-02-16,45.3,,1025.1,5.0,1.8,0.34,0.0015,21.0,6.0,0.0233,0.013900000000000001,4,2,62,6,0,0,62
2023-02-17,51.2,99.0,1024.7,7.0,1.3,0.45,0.0015,50.0,12.0,0.0152,0.0223,5,2,120,11,0,0,120
2023-02-18,61.0,,1021.6,10.0,0.9,0.5599999999999999,0.0029,68.0,20.0,0.0121,0.0297,6,4,152,19,0,0,152
2023-02-19,55.6,99.0,1005.1,12.0,1.4,0.45,0.0015,68.0,22.0,0.024800000000000003,0.0167,5,2,152,20,0,0,152
2023-02-20,40.1,99.0,1008.4,10.0,2.5,0.34,0.0015,25.0,8.0,0.033600000000000005,0.008400000000000001,4,2,70,7,0,0,70
2023-02-21,35.0,,1021.0,4.0,4.0,0.22999999999999998,0.0015,17.0,6.0,0.0312,0.0056,3,2,54,6,0,0,54
2023-02-22,37.0,,1027.5,7.0,1.8,0.34,0.0015,25.0,8.0,0.0264,0.0149,4,2,70,7,0,0,70
2023-02-23,49.0,99.0,1018.7,8.1,1.2,0.45,0.0015,59.0,17.0,0.0184,0.0213,5,2,137,16,0,0,137
2023-02-24,64.0,0.2,1016.0,9.0,1.1,0.45,0.0015,59.0,17.0,0.0121,0.0269,5,2,137,16,0,0,137
2023-02-25,37.5,99.5,1017.1,7.7,3.0,0.34,0.0015,21.0,6.0,0.032799999999999996,0.008400000000000001,4,2,62,6,0,0,62
2023-02-26,32.0,99.0,1025.5,6.2,3.2,0.34,0.0015,17.0,5.0,0.032,0.0047,4,2,54,5,0,0,54
2023-02-27,44.0,,1030.0,10.0,2.1,0.34,0.0015,25.0,9.0,0.0312,0.0121,4,2,70,8,0,0,70
2023-02-28,45.6,,1024.2,13.0,2.0,0.34,0.0015,38.0,11.0,0.0304,0.0167,4,2,95,10,0,0,95
2023-03-01,47.3,,1016.7,15.0,1.8,0.34,0.0015,46.0,13.0,0.032799999999999996,0.013000000000000001,4,2,112,12,0,0,112
2023-03-02,43.8,99.0,1008.0,14.0,3.6,0.22999999999999998,0.0015,25.0,9.0,0.0352,0.0056,3,2,70,8,0,0,70
2023-03-03,46.5,,1022.8,8.5,1.7,0.34,0.0015,21.0,7.0,0.028100000000000003,0.0121,4,2,62,6,0,0,62
2023-03-04,40.0,,1023.7,10.0,1.7,0.34,0.0015,42.0,11.0,0.0296,0.013900000000000001,4,2,104,10,0,0,104
2023-03-05,53.0,99.0,1025.6,9.6,1.7,0.34,0.0015,38.0,12.0,0.032,0.006500000000000001,4,2,95,11,0,0,95
2023-03-06,74.8,0.1,1021.9,10.0,1.3,0.34,0.0015,42.0,12.0,0.024800000000000003,0.013900000000000001,4,2,104,11,0,0,104
2023-03-07,66.0,,1020.5,13.0,1.1,0.45,0.0015,59.0,17.0,0.0264,0.0232,5,2,137,16,0,0,137
2023-03-08,49.9,,1020.5,15.0,1.3,0.45,0.0029,63.0,21.0,0.024800000000000003,0.024100000000000003,5,4,145,19,0,0,145
2023-03-09,55.0,,1018.3,16.7,1.7,0.45,0.0029,76.0,30.0,0.033600000000000005,0.0232,5,4,157,28,0,0,157
2023-03-10,56.0,99.0,1016.8,17.0,2.4,0.34,0.0015,53.0,18.0,0.0376,0.008400000000000001,4,2,126,17,0,0,126
2023-03-11,44.5,,1024.5,14.2,1.4,0.34,0.0029,42.0,14.0,0.032799999999999996,0.013000000000000001,4,4,104,13,0,0,104
2023-03-12,63.0,,1023.4,15.0,1.5,0.34,0.0015,38.0,13.0,0.032799999999999996,0.010199999999999999,4,2,95,12,0,0,95
2023-03-13,69.0,0.9,1012.5,15.0,2.7,0.34,0.0015,42.0,17.0,0.033600000000000005,0.009300000000000001,4,2,104,16,0,0,104
2023-03-14,54.0,99.0,1020.8,10.0,1.9,0.34,0.0015,21.0,7.0,0.028100000000000003,0.009300000000000001,4,2,62,6,0,0,62
2023-03-15,63.9,,1026.4,13.0,1.4,0.34,0.0015,42.0,14.0,0.0264,0.0158,4,2,104,13,0,0,104
2023-03-16,63.8,,1021.6,16.0,1.2,0.45,0.0015,53.0,18.0,0.0264,0.0195,5,2,126,17,0,0,126
2023-03-17,72.8,99.0,1019.9,13.0,1.9,0.34,0.0015,50.0,18.0,0.0256,0.0149,4,2,120,17,0,0,120
2023-03-18,92.0,1.6,1012.7,8.3,1.7,0.34,0.0015,21.0,7.0,0.0264,0.009300000000000001,4,2,62,6,0,0,62
2023-03-19,53.0,99.0,1017.0,11.0,1.5,0.34,0.0015,21.0,7.0,0.032,0.008400000000000001,4,2,62,6,0,0,62
2023-03-20,58.0,,1018.5,15.0,1.6,0.34,0.0015,38.0,12.0,0.0289,0.0149,4,2,95,11,0,0,95
2023-03-21,68.1,,1016.3,15.4,1.1,0.45,0.0029,42.0,14.0,0.024800000000000003,0.0158,5,4,104,13,0,0,104
2023-03-22,72.7,,1016.4,17.0,1.4,0.34,0.0015,53.0,17.0,0.0256,0.0167,4,2,126,16,0,0,126
2023-03-23,95.3,1.9,1012.3,16.1,1.0,0.34,0.0015,46.0,17.0,0.0176,0.018600000000000002,4,2,112,16,0,0,112
2023-03-24,90.0,1.1,1006.0,17.9,1.4,0.34,0.0015,21.0,9.0,0.020800000000000003,0.013000000000000001,4,2,62,8,0,0,62
2023-03-25,92.3,0.9,1017.0,11.0,1.8,0.34,0.0015,53.0,26.0,0.0272,0.008400000000000001,4,2,126,24,0,0,126
2023-03-26,95.0,0.7,1010.8,11.6,1.3,0.34,0.0015,13.0,7.0,0.0216,0.0075,4,2,42,6,0,0,42
2023-03-27,52.3,99.0,1014.9,13.0,2.2,0.34,0.0015,46.0,14.0,0.032,0.009300000000000001,4,2,112,13,0,0,112
2023-03-28,77.0,0.2,1021.4,10.5,1.5,0.34,0.0015,53.0,24.0,0.0264,0.0121,4,2,126,22,0,0,126
2023-03-29,69.9,1.6,1020.3,12.3,1.5,0.34,0.0015,55.0,21.0,0.0304,0.0112,4,2,130,19,0,0,130
2023-03-30,75.0,99.5,1018.9,15.0,1.5,0.34,0.0015,46.0,14.0,0.0289,0.0121,4,2,112,13,0,0,112
2023-03-31,71.2,,1016.5,15.2,1.4,0.34,0.0015,42.0,14.0,0.024800000000000003,0.0167,4,2,104,13,0,0,104
2023-04-01,60.0,,1015.2,16.0,1.6,0.45,0.0015,57.0,20.0,0.0384,0.013900000000000001,5,2,133,19,0,0,133
2023-04-02,63.0,99.0,1017.8,14.0,2.3,0.34,0.0015,50.0,15.0,0.04,0.0056,4,2,120,14,0,0,120
2023-04-03,57.0,,1021.4,12.0,2.2,0.22999999999999998,0.0015,34.0,10.0,0.0368,0.006500000000000001,3,2,87,9,0,0,87
2023-04-04,54.0,,1023.3,14.8,1.4,0.34,0.0015,42.0,12.0,0.032,0.0158,4,2,104,11,0,0,104
2023-04-05,55.0,,1020.8,17.2,2.0,0.34,0.0015,50.0,14.0,0.0344,0.0176,4,2,120,13,0,0,120
2023-04-06,66.0,99.0,1016.0,18.8,4.1,0.22999999999999998,0.0015,30.0,11.0,0.0384,0.0056,3,2,80,10,0,0,80
2023-04-07,80.0,99.5,1008.7,18.8,4.6,0.22999999999999998,0.0015,42.0,17.0,0.033600000000000005,0.0047,3,2,104,16,0,0,104
2023-04-08,70.0,0.5,1002.0,16.1,2.0,0.34,0.0015,21.0,8.0,0.032,0.006500000000000001,4,2,62,7,0,0,62
2023-04-09,39.0,,1015.2,12.5,1.9,0.34,0.0015,46.0,13.0,0.039200000000000006,0.0047,4,2,112,12,0,0,112
2023-04-10,43.0,,1017.2,16.0,2.0,0.34,0.0015,53.0,15.0,0.0344,0.010199999999999999,4,2,126,14,0,0,126
2023-04-11,57.0,,1015.1,18.8,2.7,0.34,0.0015,53.0,17.0,0.04,0.009300000000000001,4,2,126,16,0,0,126
2023-04-12,61.0,99.0,1007.7,19.0,3.7,0.22999999999999998,0.0015,42.0,14.0,0.0384,0.0056,3,2,104,13,0,0,104
